username,country,score,date_written,positive,negative,tags,hotel
Enrique,España,9.0,Escrito en 12 de septiembre de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Enrique,España,9.0,Escrito en 12 de septiembre de 2023,,,"['•Familia con niños pequeños', '•Apartamento Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Lorena,España,9.0,Escrito en 12 de septiembre de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Maria,España,10.0,Escrito en 10 de septiembre de 2023,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 1 dormitorio', '•Estancia de 4 noches', '•Enviado por móvil']",Vitoria
Tomas,España,8.0,Escrito en 9 de septiembre de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Isidro,España,7.0,Escrito en 9 de septiembre de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Ibon,España,7.0,Escrito en 9 de septiembre de 2023,,,"['•Viaje de negocios', '•Persona que viaja sola', '•Apartamento Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Katerin,España,10.0,Escrito en 8 de septiembre de 2023,,,"['•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Javier,España,9.0,Escrito en 8 de septiembre de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Felipe,Estados Unidos,10.0,Escrito en 8 de septiembre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 4 noches', '•Enviado por móvil']",Vitoria
Jovi,España,9.0,Escrito en 8 de septiembre de 2023,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches']",Vitoria
Sergi,España,10.0,Escrito en 13 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Agg2,España,9.0,Escrito en 12 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 4 noches', '•Enviado por móvil']",Vitoria
Alejandro,España,10.0,Escrito en 11 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Oscar,España,7.0,Escrito en 11 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Cesc2002,España,10.0,Escrito en 10 de agosto de 2023,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche']",Vitoria
Mar,España,9.0,Escrito en 10 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Mercedes,España,9.0,Escrito en 9 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Helia,España,10.0,Escrito en 9 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Jesús,España,8.0,Escrito en 8 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Javier,España,7.0,Escrito en 8 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Maria,España,9.0,Escrito en 7 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches']",Vitoria
Raquel,España,8.0,Escrito en 7 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 3 noches', '•Enviado por móvil']",Vitoria
Martinez,España,9.0,Escrito en 7 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Jana,España,10.0,Escrito en 6 de agosto de 2023,,,"['•Viaje de negocios', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Teresa,España,10.0,Escrito en 4 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 3 noches', '•Enviado por móvil']",Vitoria
Rebeca,España,8.0,Escrito en 4 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 5 noches', '•Enviado por móvil']",Vitoria
Maria,España,7.0,Escrito en 2 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Cristina,España,8.0,Escrito en 2 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Fernando,España,9.0,Escrito en 2 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Jose,España,10.0,Escrito en 1 de agosto de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Carme,España,9.0,Escrito en 1 de agosto de 2023,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Iker,España,9.0,Escrito en 31 de julio de 2023,,,"['•Viaje de ocio', '•Pareja', '•Apartamento Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
María,España,9.0,Escrito en 31 de julio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Shuangping,España,8.0,Escrito en 31 de julio de 2023,,,"['•Viaje de negocios', '•Familia con niños pequeños', '•Apartamento Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Maria,España,9.0,Escrito en 31 de julio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Amia,España,9.0,Escrito en 14 de junio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Climent,España,10.0,Escrito en 13 de junio de 2023,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Martinez,España,10.0,Escrito en 13 de junio de 2023,,,"['•Viaje de ocio', '•Pareja', '•Apartamento Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Aleix,España,10.0,Escrito en 13 de junio de 2023,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Luis,España,10.0,Escrito en 13 de junio de 2023,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Carmen,España,10.0,Escrito en 12 de junio de 2023,,,"['•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 3 noches', '•Enviado por móvil']",Vitoria
Laura,España,10.0,Escrito en 12 de junio de 2023,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Antonio,España,8.0,Escrito en 11 de junio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Antonio,España,9.0,Escrito en 10 de junio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Estudio', '•Estancia de 3 noches', '•Enviado por móvil']",Vitoria
Irene,España,8.0,Escrito en 9 de junio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 3 noches', '•Enviado por móvil']",Vitoria
David,España,10.0,Escrito en 9 de junio de 2023,,,"['•Viaje de ocio', '•Pareja', '•Apartamento Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Maria,España,9.0,Escrito en 6 de junio de 2023,,,"['•Viaje de negocios', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Soraya,España,9.0,Escrito en 6 de junio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 4 noches', '•Enviado por móvil']",Vitoria
Jéssica,España,8.0,Escrito en 5 de junio de 2023,,,"['•Viaje de ocio', '•Persona que viaja sola', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Magali,España,9.0,Escrito en 5 de junio de 2023,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Marta,Francia,9.0,Escrito en 4 de junio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
F,España,10.0,Escrito en 4 de junio de 2023,,,"['•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 3 noches', '•Enviado por móvil']",Vitoria
Juan,España,7.0,Escrito en 4 de junio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches']",Vitoria
Galicia,España,10.0,Escrito en 3 de junio de 2023,,,"['•Viaje de negocios', '•Persona que viaja sola', '•Apartamento Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Trabel_er,España,10.0,Escrito en 31 de mayo de 2023,,,"['•Viaje de negocios', '•Persona que viaja sola', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Óscar,España,10.0,Escrito en 26 de mayo de 2023,,,"['•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 3 noches', '•Enviado por móvil']",Vitoria
Andrea,España,9.0,Escrito en 26 de mayo de 2023,,,"['•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Marina,España,8.0,Escrito en 24 de mayo de 2023,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Ana,España,8.0,Escrito en 23 de mayo de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
M,España,10.0,Escrito en 22 de mayo de 2023,,,"['•Viaje de ocio', '•Pareja', '•Apartamento Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
María,España,10.0,Escrito en 16 de abril de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Fusinato,España,8.0,Escrito en 16 de abril de 2023,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche']",Vitoria
Elena,España,10.0,Escrito en 16 de abril de 2023,,,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Isabel,España,8.0,Escrito en 16 de abril de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Amara,España,10.0,Escrito en 15 de abril de 2023,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
M,España,9.0,Escrito en 15 de abril de 2023,,,"['•Viaje de ocio', '•Pareja', '•Apartamento Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Alejandro,España,9.0,Escrito en 15 de abril de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Diego,España,9.0,Escrito en 14 de abril de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Estudio', '•Estancia de 3 noches', '•Enviado por móvil']",Vitoria
Cati,España,7.0,Escrito en 14 de abril de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Hibai,España,8.0,Escrito en 14 de abril de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Vicent,España,7.0,Escrito en 13 de abril de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Daniel,España,9.0,Escrito en 11 de abril de 2023,,,"['•Viaje de ocio', '•Persona que viaja sola', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Cvr,España,10.0,Escrito en 11 de abril de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Felipedd,España,10.0,Escrito en 11 de abril de 2023,,,"['•Viaje de negocios', '•Persona que viaja sola', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Manuel,Tailandia,10.0,Escrito en 10 de abril de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Yeison,España,10.0,Escrito en 10 de abril de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Justo,España,8.0,Escrito en 10 de abril de 2023,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 4 noches', '•Enviado por móvil']",Vitoria
Lea_91,España,8.0,Escrito en 10 de abril de 2023,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']",Vitoria
Mikel,España,10.0,Escrito en 10 de abril de 2023,,,"['•Viaje de negocios', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Sandra,España,9.0,Escrito en 8 de abril de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Marta,España,9.0,Escrito en 7 de abril de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Javier,España,10.0,Escrito en 7 de abril de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Carlos,España,9.0,Escrito en 6 de abril de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 3 noches', '•Enviado por móvil']",Vitoria
Nonomonono,España,10.0,Escrito en 6 de abril de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Calderón,España,10.0,Escrito en 6 de abril de 2023,,,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Patricia,España,10.0,Escrito en 19 de febrero de 2023,,,"['•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Roberto,España,7.0,Escrito en 16 de febrero de 2023,,,"['•Viaje de negocios', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Roberto,España,8.0,Escrito en 15 de febrero de 2023,,,"['•Viaje de negocios', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']",Vitoria
Lucia,España,9.0,Escrito en 15 de febrero de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches']",Vitoria
